iteration,rmse,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,n_estimators,num_leaves,subsample,state
75,2685.8263,2023-01-19 08:56:53.107560,2023-01-19 09:03:30.875504,0 days 00:06:37.767944,9.0,0.8048334694711083,0.022367889767779116,0.0013782165445488971,0.007964088569522776,11.0,543.0,925.0,364.0,0.9499550790357695,COMPLETE
93,2685.8274,2023-01-19 10:55:49.862588,2023-01-19 11:01:15.477653,0 days 00:05:25.615065,9.0,0.8067721367690285,0.020567651248699262,0.0012526112299468149,0.00798580214719394,11.0,543.0,927.0,364.0,0.9430769954127061,COMPLETE
80,2685.8979,2023-01-19 09:28:42.151803,2023-01-19 09:35:02.772642,0 days 00:06:20.620839,9.0,0.8027108865847556,0.022602811764018387,0.0013829406233802288,0.00796411241348687,11.0,543.0,926.0,364.0,0.9443861363071696,COMPLETE
76,2685.9341,2023-01-19 09:03:35.683396,2023-01-19 09:09:46.636595,0 days 00:06:10.953199,9.0,0.8070901289253015,0.02146254772971008,0.0013301151187407028,0.007964149402818924,11.0,543.0,925.0,365.0,0.9471457058149823,COMPLETE
100,2685.955,2023-01-19 11:46:17.022386,2023-01-19 11:52:21.781036,0 days 00:06:04.758650,9.0,0.8059047282953267,0.022053547817986748,0.0013590135669579251,0.007975193228698066,11.0,541.0,928.0,361.0,0.9375921928603268,COMPLETE
34,2686.0057,2023-01-19 04:58:30.826490,2023-01-19 05:02:17.478535,0 days 00:03:46.652045,8.0,0.7910413246689988,0.022357604328419593,0.00105430831250583,0.007877394919433501,11.0,542.0,929.0,363.0,0.9499672897041793,COMPLETE
49,2686.0211,2023-01-19 05:56:10.244908,2023-01-19 05:59:58.972976,0 days 00:03:48.728068,9.0,0.7977525071181608,0.020562636731994433,0.001191578090858371,0.0079924616060669,11.0,540.0,931.0,362.0,0.9270012223112812,COMPLETE
58,2686.1036,2023-01-19 07:19:49.664143,2023-01-19 07:24:26.831994,0 days 00:04:37.167851,9.0,0.8063480255228164,0.020878652001274537,0.0012788548868985332,0.007929091151350012,11.0,542.0,927.0,365.0,0.9451095803076004,COMPLETE
63,2686.1065,2023-01-19 07:46:11.599527,2023-01-19 07:52:24.995821,0 days 00:06:13.396294,9.0,0.8038055582979708,0.02123003524726145,0.0012146695758179294,0.007927664986899797,11.0,542.0,926.0,365.0,0.9461168488272228,COMPLETE
43,2686.1867,2023-01-19 05:32:36.628270,2023-01-19 05:36:25.723045,0 days 00:03:49.094775,9.0,0.8005328861134435,0.020465582763719414,0.0011771989612924122,0.007974786445793683,11.0,542.0,930.0,362.0,0.9374157436109792,COMPLETE
86,2686.1887,2023-01-19 10:06:08.907534,2023-01-19 10:11:17.456069,0 days 00:05:08.548535,9.0,0.8092948087970228,0.020805634774447457,0.0012957176853409867,0.007987410559557083,11.0,544.0,925.0,363.0,0.9471486901841711,COMPLETE
92,2686.3578,2023-01-19 10:48:43.747894,2023-01-19 10:55:42.964996,0 days 00:06:59.217102,9.0,0.8090153653466583,0.020707636022674624,0.0012873110326728327,0.007950578778298674,11.0,544.0,925.0,365.0,0.9455089897234052,COMPLETE
59,2686.3599,2023-01-19 07:24:35.736783,2023-01-19 07:29:37.679924,0 days 00:05:01.943141,9.0,0.8074768389232537,0.021425467160958372,0.0012788050118999687,0.007924052694656082,11.0,542.0,927.0,365.0,0.9454715300937766,COMPLETE
56,2686.3618,2023-01-19 07:09:45.438219,2023-01-19 07:14:52.265511,0 days 00:05:06.827292,9.0,0.8037117347383967,0.02044675522321824,0.0012179201471303272,0.007929448018710195,11.0,542.0,930.0,365.0,0.9452085172913532,COMPLETE
42,2686.4262,2023-01-19 05:28:59.625481,2023-01-19 05:32:30.121595,0 days 00:03:30.496114,9.0,0.8006680593917745,0.02075046332979137,0.0010585244749507924,0.00794676102851501,11.0,541.0,930.0,362.0,0.9369870239006463,COMPLETE
69,2686.4374,2023-01-19 08:22:20.355682,2023-01-19 08:27:51.264995,0 days 00:05:30.909313,10.0,0.804970698182753,0.021733661135233114,0.0014177764909886767,0.007958056925607455,11.0,543.0,926.0,364.0,0.9499596904002202,COMPLETE
60,2686.4553,2023-01-19 07:29:44.046062,2023-01-19 07:35:18.068091,0 days 00:05:34.022029,9.0,0.8062053281022553,0.02148615702986693,0.0012751001733351623,0.007921017607353382,11.0,543.0,927.0,364.0,0.9449835672481921,COMPLETE
54,2686.4593,2023-01-19 06:14:47.889213,2023-01-19 06:18:39.384234,0 days 00:03:51.495021,9.0,0.8035373660044078,0.02038707580812521,0.00122964126947537,0.007999173916793816,11.0,541.0,930.0,365.0,0.9384426867923968,COMPLETE
88,2686.4809,2023-01-19 10:17:22.401116,2023-01-19 10:24:27.653957,0 days 00:07:05.252841,9.0,0.8072462192814681,0.020313041312419303,0.0013555960914712899,0.007976512033038336,11.0,542.0,925.0,362.0,0.9393277689014589,COMPLETE
78,2686.5142,2023-01-19 09:16:01.948577,2023-01-19 09:22:41.490972,0 days 00:06:39.542395,9.0,0.8085296623351972,0.02191719795737397,0.0013654383231784695,0.00794221295706521,11.0,543.0,925.0,365.0,0.940363467011871,COMPLETE
44,2686.5714,2023-01-19 05:36:34.016571,2023-01-19 05:40:17.209272,0 days 00:03:43.192701,9.0,0.8015310189834486,0.02002144965575019,0.001189585194959185,0.007976501193668726,11.0,540.0,930.0,361.0,0.9284832808298564,COMPLETE
70,2686.6033,2023-01-19 08:28:05.044285,2023-01-19 08:34:36.745837,0 days 00:06:31.701552,9.0,0.8082616217033651,0.022108401790241823,0.0013913335501797837,0.007944091814827667,11.0,543.0,926.0,364.0,0.9497382651924231,COMPLETE
90,2686.7019,2023-01-19 10:33:07.135567,2023-01-19 10:40:15.386548,0 days 00:07:08.250981,9.0,0.8082225200127132,0.020295239928490496,0.001317916594975575,0.00793860195374549,11.0,542.0,926.0,363.0,0.9474410449671785,COMPLETE
73,2686.8321,2023-01-19 08:45:40.576582,2023-01-19 08:51:05.793993,0 days 00:05:25.217411,9.0,0.8026802467108528,0.02084424343514668,0.0013479120211262567,0.00799202743494315,11.0,544.0,926.0,364.0,0.942297171400052,COMPLETE
77,2686.8367,2023-01-19 09:09:53.370735,2023-01-19 09:15:54.143490,0 days 00:06:00.772755,9.0,0.8046118202629758,0.021279057186883183,0.001300964861124178,0.007982048449497228,11.0,544.0,925.0,364.0,0.9425766392891586,COMPLETE
45,2687.049,2023-01-19 05:40:23.503236,2023-01-19 05:44:05.309471,0 days 00:03:41.806235,9.0,0.8010701794194985,0.02017232671891672,0.0011796805769446798,0.007980357429091669,11.0,540.0,930.0,361.0,0.9282778567389437,COMPLETE
