iteration,rmse,datetime_start,datetime_complete,duration,alpha,fit_intercept,max_iter,normalize,selection,tol,state
953,4804.2940283305725,2023-02-25 23:44:40.078460,2023-02-25 23:44:41.050366,0 days 00:00:00.971906,0.03341912495385777,True,6756471,False,cyclic,0.0002883792783798517,COMPLETE
622,4804.517312099321,2023-02-25 23:39:54.626933,2023-02-25 23:39:55.183416,0 days 00:00:00.556483,0.033956546022281764,True,760594,False,cyclic,0.0022760221305247923,COMPLETE
27,4804.678847990264,2023-02-25 23:35:32.470662,2023-02-25 23:35:32.662883,0 days 00:00:00.192221,0.0029367250956672322,True,7779314,False,random,0.03238122802492496,COMPLETE
540,4805.035933462503,2023-02-25 23:39:08.376170,2023-02-25 23:39:08.862542,0 days 00:00:00.486372,0.03361708708616792,True,4058131,False,cyclic,0.010755699377091485,COMPLETE
281,4805.796290393763,2023-02-25 23:37:07.238912,2023-02-25 23:37:07.677553,0 days 00:00:00.438641,0.034776708025442984,True,1268892,False,cyclic,0.004189336441604254,COMPLETE
420,4805.7998317063375,2023-02-25 23:38:09.784296,2023-02-25 23:38:10.246914,0 days 00:00:00.462618,0.0344230497415671,True,547380,False,cyclic,0.00817368814781627,COMPLETE
875,4805.816273840987,2023-02-25 23:43:37.860537,2023-02-25 23:43:38.645712,0 days 00:00:00.785175,0.034804169057774,True,1500990,False,cyclic,0.003611804553564635,COMPLETE
429,4807.122677477928,2023-02-25 23:38:13.927633,2023-02-25 23:38:14.680590,0 days 00:00:00.752957,0.03526904011018205,True,1107392,False,cyclic,0.009155442154631793,COMPLETE
939,4807.293557404816,2023-02-25 23:44:28.144467,2023-02-25 23:44:28.949279,0 days 00:00:00.804812,0.035735541744937836,True,3634541,False,cyclic,0.005561890981982495,COMPLETE
15,4807.403946880553,2023-02-25 23:35:29.115506,2023-02-25 23:35:29.328432,0 days 00:00:00.212926,0.004562249302221155,True,7739313,False,random,0.029003814340811743,COMPLETE
474,4807.855915476919,2023-02-25 23:38:35.427258,2023-02-25 23:38:36.182583,0 days 00:00:00.755325,0.03587521976682746,True,1142625,False,cyclic,7.269303828229556e-05,COMPLETE
106,4807.867474656562,2023-02-25 23:35:56.899307,2023-02-25 23:35:57.254256,0 days 00:00:00.354949,0.03377153321506821,True,6704711,False,random,0.004976595355383813,COMPLETE
380,4808.0661544481745,2023-02-25 23:37:52.583026,2023-02-25 23:37:53.069317,0 days 00:00:00.486291,0.03640678128971849,True,690507,False,cyclic,0.0017523211702548968,COMPLETE
434,4808.311255683024,2023-02-25 23:38:16.654641,2023-02-25 23:38:17.140387,0 days 00:00:00.485746,0.03631641118375042,True,3434437,False,cyclic,0.007095150569877071,COMPLETE
964,4808.355638536026,2023-02-25 23:44:50.519994,2023-02-25 23:44:51.290567,0 days 00:00:00.770573,0.036614213807377144,True,6271767,False,cyclic,0.0018150631941899348,COMPLETE
534,4808.359387045036,2023-02-25 23:39:05.252206,2023-02-25 23:39:05.750765,0 days 00:00:00.498559,0.036446295459854616,True,3642316,False,cyclic,0.005714469521055657,COMPLETE
642,4808.556152807241,2023-02-25 23:40:06.554223,2023-02-25 23:40:07.359946,0 days 00:00:00.805723,0.03300538590461883,True,2812428,False,random,0.006790116899825066,COMPLETE
232,4808.809530367351,2023-02-25 23:36:45.636342,2023-02-25 23:36:46.033992,0 days 00:00:00.397650,0.033177402548273484,True,6012654,False,random,0.007171042965633718,COMPLETE
