boosting_type,feature_fraction,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
gbdt,0.7545998695820116,+,0.07337740488972569,13,0,74,0.3943150919704082,0.1474450573134803,0.8174330552631719,2442.316482378319,23
gbdt,0.5298453548436738,+,0.18279606487066685,12,0,167,0.33347186626694136,0.3983917954555668,0.5084481323059312,2442.3766377771644,346
gbdt,0.7699693950759695,+,0.03579011808365953,14,0,126,0.1819930063076589,0.827690495500552,0.7771286658801417,2442.585146886527,147
gbdt,0.6065253645791,+,0.18709989984259368,14,0,165,0.18589839217941392,0.862749658249099,0.7199439355021452,2442.662783854085,189
gbdt,0.6883537849480728,+,0.05196994794148115,8,0,119,0.23416916294286722,0.44578863413806413,0.9483353745965499,2442.746377848308,73
gbdt,0.6495658809939424,+,0.16566874802131148,11,0,107,0.12963451809571414,0.3524859911591167,0.7246683360689621,2442.8234964278927,376
gbdt,0.6959598706864247,+,0.028007344475458166,11,0,164,0.3641682850628168,0.9293688365997559,0.8731331681953404,2443.0472789314417,65
gbdt,0.6186468081860447,+,0.09731028685331637,10,0,61,0.22382769948164863,0.7455118305837948,0.9709763702677472,2443.1111476321344,169
gbdt,0.5004629106079757,+,0.12139245936537695,7,0,76,0.16595668768192984,0.186501676955652,0.6623554948027497,2443.222125723325,345
gbdt,0.669952436408665,+,0.1911563213232799,11,0,177,0.46570840533207947,0.5130124485526946,0.6090037566656946,2444.2762426212794,83
gbdt,0.5951074251334302,+,0.03986496332346967,14,0,104,0.5173099109511432,0.45028115025733056,0.4753333605987691,2444.454063013387,398
gbdt,0.6416158360324007,+,0.0484967980292084,8,0,121,0.2137995321473678,0.5636139696936587,0.5650620697306917,2444.4906819547564,433
gbdt,0.5545447907284389,+,0.1703259664207354,8,0,161,0.3980420245268304,0.23735759027125028,0.5828877388693895,2444.6070108773924,486
gbdt,0.7395997853252129,+,0.15920730425375446,12,0,75,0.5655428085222927,0.3184278911270238,0.8289151238345296,2445.061343494835,140
gbdt,0.5605729133343375,+,0.06704552414493241,11,0,72,0.3747089566679205,0.2933205067288878,0.6982967808031432,2445.18808547831,343
gbdt,0.6541688144137369,+,0.029668490707074367,14,0,137,0.2737280206553231,0.4380907498195806,0.521251971832584,2445.2947741501466,434
gbdt,0.7252912792817693,+,0.15402750754641384,11,0,65,0.22145266712822173,0.1877942948056482,0.5570027406963345,2445.31363772718,196
gbdt,0.7782214402537493,+,0.06705413935256624,14,0,76,0.047472363182243765,0.9847045760316014,0.6765703542877711,2445.361035852635,153
gbdt,0.5964105915258237,+,0.19266691326920188,14,0,198,0.45310251156597375,0.3060194426877021,0.7457764142426775,2445.495266451137,470
gbdt,0.7347787478543437,+,0.17184723323185527,7,0,86,0.607544003301462,0.5597472491436266,0.9597808354138893,2445.912469411749,129
gbdt,0.5421781360235461,+,0.030727519816349868,9,0,168,0.2894966624950175,0.2843422389832143,0.5456658685311468,2446.000406049136,326
gbdt,0.7415543544204971,+,0.18637148239153495,14,0,169,0.161918451081466,0.9282051252950256,0.6009217503181524,2446.167774859469,161
gbdt,0.7036407888544414,+,0.16788531451983602,14,0,54,0.2691317460393352,0.7966862647974366,0.880530086551712,2446.32003275136,61
gbdt,0.788556189378997,+,0.03603366491021727,14,0,121,0.6488718660200363,0.6896972273891614,0.9077034888114761,2446.642208626125,62
gbdt,0.6112061797198429,+,0.019674389434972163,14,0,190,0.7226958185848547,0.2620878438001834,0.5858381407261809,2446.7255865145185,350
gbdt,0.5210432300465426,+,0.04881829965285208,14,0,88,0.31780309724340117,0.5854631221468944,0.6246629934888124,2446.9245986148853,484
gbdt,0.757778372499052,+,0.12740163773165913,10,0,54,0.48275417592208514,0.19682463693663224,0.5887234409066332,2447.291570132722,235
gbdt,0.594193445700876,+,0.055926922199042724,8,0,93,0.46100924199243215,0.3993174748867563,0.610888142663749,2447.460588445213,301
gbdt,0.6649883133844532,+,0.15597734151801673,7,0,164,0.8632503347427132,0.2522150797906753,0.5177769790749763,2448.241968320908,464
gbdt,0.6049108258093786,+,0.08049963776272524,7,0,94,0.6109224474191168,0.5070733419486624,0.46368019194218035,2448.404725379788,482
gbdt,0.5639554117163224,+,0.20249591311161705,10,0,178,0.1229388669407287,0.0028876421902134103,0.44130374655373433,2448.7982534326075,45
gbdt,0.6645265185965588,+,0.020563489043573302,13,0,183,0.5229628241143862,0.1588807958430259,0.5666384336724386,2449.2196163818967,101
gbdt,0.6134797610527116,+,0.18731031649557045,8,0,179,0.3052536903905301,0.34900224581030403,0.65329981346037,2449.671789098446,452
gbdt,0.6307655178660747,+,0.03500513378560858,12,0,114,0.3291778637470102,0.42516864120244896,0.7285273430884318,2450.298668803783,406
gbdt,0.6224561580056567,+,0.056012795096085546,12,0,73,0.3552990348072422,0.2920271630999885,0.6555363267646473,2450.362851373417,409
gbdt,0.6905726182700461,+,0.08669177276013815,14,0,54,0.18005947084527535,0.4130458681394594,0.35586627051850966,2450.3672158747454,430
gbdt,0.7095682840531853,+,0.06465492660087913,12,0,68,0.2077397155661394,0.20272885528327572,0.8622602320955264,2450.5532948587456,86
gbdt,0.7161192283081668,+,0.027766748228805368,12,0,143,0.41134400511844305,0.7577443035882064,0.5111836492164121,2450.6729415689897,145
gbdt,0.6717096276606216,+,0.043371191242820774,12,0,92,0.4952473170890547,0.32164240135732336,0.9897554702801128,2450.712475982455,488
gbdt,0.5899539684123659,+,0.17504280053490712,14,0,70,0.20782605459151432,0.40450142344825407,0.5331933895452542,2451.228636862046,401
gbdt,0.6607669648467714,+,0.07462348843690564,13,0,58,0.34139620436372936,0.6563129660908761,0.8141000632246205,2451.457131186218,131
gbdt,0.6703343174704455,+,0.12446568783922693,13,0,46,0.13545527930905946,0.7974656473465087,0.6433260515058191,2451.485455270624,154
gbdt,0.5226159670103138,+,0.18262871505538467,11,0,62,0.3539764499657104,0.15332441788897763,0.5328985937156471,2451.7337867466995,311
gbdt,0.5746302012834995,+,0.1969231261712709,12,0,96,0.523073378910414,0.8417633793062824,0.8347945059829923,2452.990159333023,72
gbdt,0.754766438229945,+,0.1739330810072706,11,0,50,0.3348355292828442,0.053793379544955264,0.5889132121779433,2453.3562568000743,111
gbdt,0.5201411107572339,+,0.06067937849045471,14,0,68,0.601059001569476,0.30792134693178896,0.357673122035604,2453.421922120005,266
gbdt,0.6082911525862412,+,0.21055111835931048,8,0,194,0.4284776202320549,0.5628939394335761,0.5256397747351129,2453.946615093648,386
gbdt,0.5101451657455064,+,0.2042437698650014,10,0,66,0.8061819912166134,0.3471756579941061,0.5435796670736482,2454.9500535590378,286
gbdt,0.7895006458094054,+,0.0634950325764622,8,0,77,0.639703330571848,0.6496638156165546,0.8246418264865019,2454.966464925872,205
gbdt,0.6183049382870327,+,0.21890238605843884,10,0,185,0.2789714841850974,0.10910034871110204,0.5651482657415687,2455.942339994758,120
gbdt,0.5497526068898131,+,0.027622054421153442,10,0,139,0.9610497593183225,0.25192405109320504,0.30033229791397453,2456.3045911106524,332
gbdt,0.5691875554787202,+,0.20368383225089,14,0,73,0.6189486560376536,0.17486352335332295,0.6851538594676106,2456.3539872727765,221
gbdt,0.7864962397433102,+,0.022947061600755735,14,0,156,0.37344038637473703,0.7573790113124913,0.767865923154459,2456.417853313644,123
gbdt,0.5570975981498285,+,0.06469435938452298,7,0,97,0.24747670147428552,0.3352500600088019,0.5996052750444886,2456.4312002659585,362
gbdt,0.7059556806463755,+,0.12249297223226738,9,0,42,0.2421487106222058,0.04685689715487602,0.4303669843352791,2456.67431833036,182
