iteration,rmse,datetime_start,datetime_complete,duration,C,change_tol,epsilon,grad_tol,lbfgs_memory,linesearch_max_iter,max_iter,penatly,state
304,5713.810258447472,2023-02-25 23:53:49.109629,2023-02-25 23:53:49.672314,0 days 00:00:00.562685,12.2,0.008457588181765164,1.3,0.00020948508105868153,11,2922,3978450,l1,COMPLETE
310,5713.810258447472,2023-02-25 23:53:52.107056,2023-02-25 23:53:52.675255,0 days 00:00:00.568199,12.3,0.00822635789186443,1.3,0.0005045713458938427,11,2980,3572964,l1,COMPLETE
293,5714.355946962099,2023-02-25 23:53:43.931606,2023-02-25 23:53:44.451716,0 days 00:00:00.520110,12.600000000000001,0.008565070637081656,1.3,0.004738434426497506,12,2461,4613791,l1,COMPLETE
300,5714.355946962099,2023-02-25 23:53:47.156094,2023-02-25 23:53:47.682146,0 days 00:00:00.526052,12.2,0.008028553786974726,1.3,0.0031029647771589194,12,2219,3567858,l1,COMPLETE
289,5719.300726128666,2023-02-25 23:53:42.256699,2023-02-25 23:53:42.791903,0 days 00:00:00.535204,12.8,0.01156916787544654,1.3,0.0046786943689521646,12,2448,4685725,l1,COMPLETE
295,5719.300726128693,2023-02-25 23:53:44.831726,2023-02-25 23:53:45.357622,0 days 00:00:00.525896,12.3,0.010910249377762509,1.3,0.0028710513557625925,12,2963,4188014,l1,COMPLETE
299,5719.300726128693,2023-02-25 23:53:46.630955,2023-02-25 23:53:47.155656,0 days 00:00:00.524701,12.2,0.011146871836088722,1.3,0.0035176026179870885,12,2971,4071755,l1,COMPLETE
296,5719.300726128693,2023-02-25 23:53:45.358048,2023-02-25 23:53:45.872361,0 days 00:00:00.514313,12.2,0.010832934155853643,1.3,0.00143064374062039,12,2943,4187037,l1,COMPLETE
309,5721.587791615307,2023-02-25 23:53:51.523877,2023-02-25 23:53:52.106549,0 days 00:00:00.582672,12.3,0.009163453915606988,1.3,0.00011165449505259436,11,2973,3623992,l1,COMPLETE
845,5727.831451818471,2023-02-26 00:00:02.607267,2023-02-26 00:00:03.700421,0 days 00:00:01.093154,11.3,0.0031204526155428976,1.2,0.008610918421449508,24,2751,9046245,l1,COMPLETE
643,5733.46819098657,2023-02-25 23:57:21.338929,2023-02-25 23:57:22.078428,0 days 00:00:00.739499,11.600000000000001,0.00321292937794529,1.1,0.0020648526567091127,23,2838,2373876,l1,COMPLETE
835,5736.488170769936,2023-02-25 23:59:54.176251,2023-02-25 23:59:55.171910,0 days 00:00:00.995659,9.7,0.0035036841429826305,1.2,0.009813856670320987,21,2757,2525020,l1,COMPLETE
578,5736.4886161785,2023-02-25 23:56:37.011873,2023-02-25 23:56:37.901758,0 days 00:00:00.889885,10.2,0.003488909557958513,1.2,0.0019628416133161456,21,2632,824324,l1,COMPLETE
722,5736.488632760558,2023-02-25 23:58:21.493916,2023-02-25 23:58:22.501511,0 days 00:00:01.007595,10.4,0.003344702333235293,1.2,0.008709005980506824,21,2885,1590504,l1,COMPLETE
728,5736.494306945717,2023-02-25 23:58:27.677454,2023-02-25 23:58:28.866683,0 days 00:00:01.189229,9.1,0.003351041945341372,1.2,0.005511236009552549,21,2873,2245319,l1,COMPLETE
849,5737.384549486962,2023-02-26 00:00:06.245015,2023-02-26 00:00:07.359567,0 days 00:00:01.114552,11.2,0.0020448869377490634,1.1,0.007578485253807536,21,2792,2422890,l1,COMPLETE
316,5737.814623835971,2023-02-25 23:53:55.109474,2023-02-25 23:53:55.661456,0 days 00:00:00.551982,11.9,0.00863100256916804,1.3,0.0026787960341925956,11,2893,2618351,l1,COMPLETE
320,5737.814796290947,2023-02-25 23:53:57.553878,2023-02-25 23:53:58.415564,0 days 00:00:00.861686,11.7,0.008658625144965848,1.3,0.0027215009165138006,11,2898,2382089,l1,COMPLETE
782,5741.3348499254025,2023-02-25 23:59:09.636131,2023-02-25 23:59:10.649207,0 days 00:00:01.013076,11.0,0.0033188557584089527,1.1,0.006325903784063883,21,2814,2161328,l1,COMPLETE
459,5741.764239570139,2023-02-25 23:55:22.613718,2023-02-25 23:55:23.449308,0 days 00:00:00.835590,11.4,0.002149639035760216,1.2,0.007305100207863811,21,2760,1086948,l1,COMPLETE
855,5741.764239570139,2023-02-26 00:00:11.683194,2023-02-26 00:00:12.818254,0 days 00:00:01.135060,11.4,0.002193625884632158,1.2,0.0029155271000909436,21,2858,2166100,l1,COMPLETE
717,5741.765372724044,2023-02-25 23:58:16.182322,2023-02-25 23:58:17.241160,0 days 00:00:01.058838,10.1,0.0019810849983526715,1.2,0.003496011510037293,21,2539,1408770,l1,COMPLETE
827,5742.777487528582,2023-02-25 23:59:46.091256,2023-02-25 23:59:47.472995,0 days 00:00:01.381739,10.8,0.00183763642136224,1.1,0.0033935441621090173,21,2696,1305249,l1,COMPLETE
966,5745.396669144761,2023-02-26 00:01:47.992596,2023-02-26 00:01:49.096336,0 days 00:00:01.103740,10.3,0.0020813823803093523,1.2,0.00522596615754177,25,2873,1787631,l1,COMPLETE
733,5748.193167482076,2023-02-25 23:58:31.524858,2023-02-25 23:58:32.501641,0 days 00:00:00.976783,10.4,0.004306706923951456,1.2,0.006351876501325234,21,2809,2313557,l1,COMPLETE
885,5755.117917195185,2023-02-26 00:00:38.046867,2023-02-26 00:00:38.924269,0 days 00:00:00.877402,12.0,0.0034622041471274023,1.1,0.004271532031936105,15,2970,631208,l1,COMPLETE
850,5764.8075297055,2023-02-26 00:00:07.360433,2023-02-26 00:00:08.345813,0 days 00:00:00.985380,10.8,0.003750803888037562,1.3,0.003340278312772182,23,2904,1947762,l1,COMPLETE
585,5767.635472874964,2023-02-25 23:56:41.097913,2023-02-25 23:56:41.924659,0 days 00:00:00.826746,11.0,0.003716509711007055,1.2,0.003614876998924816,23,2735,1537374,l1,COMPLETE
837,5768.482084268413,2023-02-25 23:59:55.842296,2023-02-25 23:59:56.794684,0 days 00:00:00.952388,11.2,0.001912035230044009,1.3,0.009159177549700113,21,2738,2551009,l1,COMPLETE
905,5774.09675021917,2023-02-26 00:00:54.365864,2023-02-26 00:00:55.431211,0 days 00:00:01.065347,11.600000000000001,0.0034440796677479473,1.1,0.00579831854079288,25,2911,2357625,l1,COMPLETE
709,5846.151770095508,2023-02-25 23:58:09.534589,2023-02-25 23:58:10.582160,0 days 00:00:01.047571,10.8,0.0035267002067284345,1.2,0.020075616165183524,17,2951,641366,l1,COMPLETE
287,5846.352586742835,2023-02-25 23:53:41.377542,2023-02-25 23:53:41.916209,0 days 00:00:00.538667,12.5,0.011982491103725339,1.4,0.004881006969602772,12,2436,4295740,l1,COMPLETE
274,5846.352586742835,2023-02-25 23:53:35.415039,2023-02-25 23:53:35.998786,0 days 00:00:00.583747,13.2,0.010357389066716427,1.4,0.007815829959174668,12,2427,4252698,l1,COMPLETE
913,6000.189281032779,2023-02-26 00:01:01.899754,2023-02-26 00:01:02.750710,0 days 00:00:00.850956,11.0,0.018789841294026055,1.1,0.004676098690475495,16,2885,1606990,l1,COMPLETE
774,6154.422288021885,2023-02-25 23:59:03.151175,2023-02-25 23:59:04.002271,0 days 00:00:00.851096,10.4,0.002191100358577199,1.0,0.00012821831424699565,21,2783,1569501,l1,COMPLETE
162,6543.681394645115,2023-02-25 23:52:53.714578,2023-02-25 23:52:54.382167,0 days 00:00:00.667589,14.100000000000001,0.037331010333028485,1.4,0.006691260753544858,12,2216,5896036,l2,COMPLETE
202,6543.681394645115,2023-02-25 23:53:07.742908,2023-02-25 23:53:08.123344,0 days 00:00:00.380436,14.100000000000001,0.03742371817713082,1.4,0.0033875228721423683,12,2296,4720340,l2,COMPLETE
146,6543.682183362549,2023-02-25 23:52:48.357170,2023-02-25 23:52:48.701239,0 days 00:00:00.344069,13.8,0.036231295545050016,1.4,0.0019351693522557038,12,2296,4001042,l2,COMPLETE
215,6543.682183362549,2023-02-25 23:53:12.684657,2023-02-25 23:53:13.082493,0 days 00:00:00.397836,13.8,0.03708205204942357,1.4,0.007726859752212897,12,2258,5121666,l2,COMPLETE
172,6543.686805729232,2023-02-25 23:52:57.438586,2023-02-25 23:52:57.787036,0 days 00:00:00.348450,13.5,0.038621603439175575,1.4,0.00018577012343700284,12,2238,5078297,l2,COMPLETE
243,6543.686805729232,2023-02-25 23:53:23.280667,2023-02-25 23:53:23.642178,0 days 00:00:00.361511,13.5,0.03846383626452219,1.4,0.00684672588669385,12,2464,4790728,l2,COMPLETE
242,6543.686805729232,2023-02-25 23:53:22.897068,2023-02-25 23:53:23.280134,0 days 00:00:00.383066,13.5,0.03841265298610717,1.4,0.00626925958081471,12,2465,5095767,l2,COMPLETE
244,6543.686805729232,2023-02-25 23:53:23.642576,2023-02-25 23:53:24.023388,0 days 00:00:00.380812,13.5,0.03887920263617662,1.4,0.00949569444336273,12,2427,4717985,l2,COMPLETE
241,6543.686805729232,2023-02-25 23:53:22.524519,2023-02-25 23:53:22.896616,0 days 00:00:00.372097,13.600000000000001,0.03781966383506481,1.4,0.005476923357250719,12,2244,5103006,l2,COMPLETE
248,6543.686805729232,2023-02-25 23:53:25.087079,2023-02-25 23:53:25.474573,0 days 00:00:00.387494,13.5,0.038835050205102646,1.4,0.015487139515671811,12,2487,4813935,l2,COMPLETE
253,6543.686805729232,2023-02-25 23:53:26.945264,2023-02-25 23:53:27.320545,0 days 00:00:00.375281,13.3,0.03846196691494318,1.4,0.014954603996249887,12,2419,4640636,l2,COMPLETE
166,6543.686805729232,2023-02-25 23:52:55.413093,2023-02-25 23:52:55.782562,0 days 00:00:00.369469,13.4,0.038790332141496936,1.4,0.002907129787613562,12,2197,5401675,l2,COMPLETE
236,6543.686805729232,2023-02-25 23:53:20.488258,2023-02-25 23:53:20.862961,0 days 00:00:00.374703,13.5,0.03881317046464771,1.4,0.006612220710300061,12,2253,5455981,l2,COMPLETE
258,6543.686805729232,2023-02-25 23:53:28.925978,2023-02-25 23:53:29.337272,0 days 00:00:00.411294,13.3,0.038699202428636725,1.4,0.014366222578579401,12,2436,4380668,l2,COMPLETE
259,6543.686805729232,2023-02-25 23:53:29.337752,2023-02-25 23:53:29.754029,0 days 00:00:00.416277,13.3,0.038675126740832,1.4,0.01346373117788797,12,2421,4362449,l2,COMPLETE
168,6543.686805729232,2023-02-25 23:52:56.129759,2023-02-25 23:52:56.468113,0 days 00:00:00.338354,13.7,0.03898677109353915,1.4,0.008656311789713825,12,2202,5608264,l2,COMPLETE
234,6543.686805729232,2023-02-25 23:53:19.766756,2023-02-25 23:53:20.134794,0 days 00:00:00.368038,13.5,0.037775809338623303,1.4,0.004721367605947204,12,2258,5092945,l2,COMPLETE
218,6543.686805729232,2023-02-25 23:53:13.822019,2023-02-25 23:53:14.209723,0 days 00:00:00.387704,13.600000000000001,0.037733670328417936,1.4,0.0035173068025205296,12,2237,5237198,l2,COMPLETE
232,6543.686805729232,2023-02-25 23:53:19.041057,2023-02-25 23:53:19.428141,0 days 00:00:00.387084,13.7,0.03657315879441478,1.4,0.00493961975950951,12,2248,4912463,l2,COMPLETE
179,6543.686805729232,2023-02-25 23:52:59.671269,2023-02-25 23:53:00.029432,0 days 00:00:00.358163,13.600000000000001,0.03573244225408039,1.4,0.007290695129127859,12,2253,5805920,l2,COMPLETE
109,6543.686805729232,2023-02-25 23:52:37.080222,2023-02-25 23:52:37.360613,0 days 00:00:00.280391,13.600000000000001,0.036230227457526014,1.4,0.00026472574674032186,12,2161,5303131,l2,COMPLETE
42,6544.724105887269,2023-02-25 23:52:18.686272,2023-02-25 23:52:18.918327,0 days 00:00:00.232055,14.9,0.0357594825897016,1.4,0.00011006939216558122,12,2053,7619478,l2,COMPLETE
46,6544.724165005678,2023-02-25 23:52:19.595654,2023-02-25 23:52:19.834158,0 days 00:00:00.238504,15.0,0.03580056385377414,1.4,0.010643368717724686,12,2052,6080576,l2,COMPLETE
43,6544.724165005678,2023-02-25 23:52:18.918575,2023-02-25 23:52:19.155113,0 days 00:00:00.236538,15.0,0.037256804148560585,1.4,0.004073949379497069,12,2127,7886619,l2,COMPLETE
212,6544.724245829606,2023-02-25 23:53:11.531513,2023-02-25 23:53:11.903717,0 days 00:00:00.372204,14.0,0.036932504878699875,1.4,0.005939907651230373,12,2273,5427052,l2,COMPLETE
207,6544.724245829606,2023-02-25 23:53:09.603268,2023-02-25 23:53:09.971727,0 days 00:00:00.368459,14.0,0.03692696933820749,1.4,0.003948026600281996,12,2285,4959086,l2,COMPLETE
221,6544.724245829606,2023-02-25 23:53:14.956096,2023-02-25 23:53:15.343716,0 days 00:00:00.387620,14.0,0.037100089472278275,1.4,0.004537875703471286,12,2240,5153812,l2,COMPLETE
113,6544.724245829606,2023-02-25 23:52:38.229781,2023-02-25 23:52:38.531962,0 days 00:00:00.302181,13.9,0.03850778373101071,1.4,0.008111331053448757,12,2200,6426793,l2,COMPLETE
171,6544.724245829606,2023-02-25 23:52:57.110066,2023-02-25 23:52:57.438269,0 days 00:00:00.328203,13.9,0.038353868588143276,1.4,0.006473201366478878,12,2244,5746096,l2,COMPLETE
231,6544.724245829606,2023-02-25 23:53:18.678103,2023-02-25 23:53:19.040684,0 days 00:00:00.362581,13.9,0.0366349913316066,1.4,0.0046902434367785215,12,2266,4942235,l2,COMPLETE
204,6544.724245829606,2023-02-25 23:53:08.467423,2023-02-25 23:53:08.842395,0 days 00:00:00.374972,13.9,0.035892272659027946,1.4,0.006594728317697791,12,2303,4027708,l2,COMPLETE
211,6544.724245829606,2023-02-25 23:53:11.117771,2023-02-25 23:53:11.531093,0 days 00:00:00.413322,14.0,0.037062662059441955,1.4,0.0033627226779398296,12,2279,5437203,l2,COMPLETE
122,6544.724245829606,2023-02-25 23:52:40.808411,2023-02-25 23:52:41.099553,0 days 00:00:00.291142,14.0,0.03585998877634831,1.4,0.009443130678237231,12,2260,7407791,l2,COMPLETE
194,6544.72470514562,2023-02-25 23:53:04.684692,2023-02-25 23:53:05.030632,0 days 00:00:00.345940,14.4,0.03659605822330934,1.4,0.0044114584553376765,12,2259,5034064,l2,COMPLETE
141,6544.72470514562,2023-02-25 23:52:46.622984,2023-02-25 23:52:46.959092,0 days 00:00:00.336108,14.4,0.03543970492654906,1.4,0.00862114804317942,12,2240,4514212,l2,COMPLETE
142,6545.3247821761715,2023-02-25 23:52:46.959530,2023-02-25 23:52:47.295637,0 days 00:00:00.336107,14.7,0.03545560877126982,1.4,0.005918625223315612,12,2245,4662828,l2,COMPLETE
143,6545.3247821761715,2023-02-25 23:52:47.295940,2023-02-25 23:52:47.635875,0 days 00:00:00.339935,14.7,0.03597727444088748,1.4,0.00019316311123391283,12,2328,4463256,l2,COMPLETE
263,6549.147540175896,2023-02-25 23:53:30.947192,2023-02-25 23:53:31.360176,0 days 00:00:00.412984,13.2,0.024997811497108037,1.4,0.014571265120195033,12,2417,4648573,l2,COMPLETE
129,6549.471675085575,2023-02-25 23:52:42.819410,2023-02-25 23:52:43.126036,0 days 00:00:00.306626,14.2,0.037187190689047196,1.4,0.0018894406823793614,12,2205,6068230,l2,COMPLETE
131,6549.471675085575,2023-02-25 23:52:43.426080,2023-02-25 23:52:43.753124,0 days 00:00:00.327044,14.2,0.03777607630419136,1.4,0.0018778983995890398,12,2259,4196340,l2,COMPLETE
132,6549.471675085575,2023-02-25 23:52:43.753589,2023-02-25 23:52:44.075290,0 days 00:00:00.321701,14.2,0.03780888140919077,1.4,0.0018655282934864933,12,2246,4600777,l2,COMPLETE
191,6549.471675085575,2023-02-25 23:53:03.659423,2023-02-25 23:53:04.013819,0 days 00:00:00.354396,14.2,0.03828636638756901,1.4,0.002353181776230129,12,2244,4477869,l2,COMPLETE
201,6549.471675085575,2023-02-25 23:53:07.364787,2023-02-25 23:53:07.742446,0 days 00:00:00.377659,14.2,0.037112439216321604,1.4,0.004413597293902055,12,2251,4321848,l2,COMPLETE
39,6549.480201145923,2023-02-25 23:52:17.985840,2023-02-25 23:52:18.205117,0 days 00:00:00.219277,14.3,0.03083009408182116,1.4,0.005421037359303819,12,2001,6693511,l2,COMPLETE
228,6549.909602208304,2023-02-25 23:53:17.592450,2023-02-25 23:53:17.954363,0 days 00:00:00.361913,13.3,0.041844405508595604,0.8999999999999999,0.008938430962114044,13,2798,5123161,l2,COMPLETE
265,6550.323393888463,2023-02-25 23:53:31.753720,2023-02-25 23:53:32.163429,0 days 00:00:00.409709,11.3,0.03889802844120059,1.4,0.010728604717953127,13,2539,1998829,l2,COMPLETE
41,6551.657789293958,2023-02-25 23:52:18.465400,2023-02-25 23:52:18.685986,0 days 00:00:00.220586,14.9,0.033907835798486156,1.4,0.0047435618015993376,12,2001,6508959,l2,COMPLETE
82,6551.65805109009,2023-02-25 23:52:29.214834,2023-02-25 23:52:29.503824,0 days 00:00:00.288990,14.5,0.028555429211465727,1.4,0.0004392467206346864,12,2023,9896423,l2,COMPLETE
111,6551.65805109009,2023-02-25 23:52:37.649401,2023-02-25 23:52:37.931701,0 days 00:00:00.282300,14.5,0.028748563634527657,1.4,0.007865443836917717,12,2187,6533639,l2,COMPLETE
125,6551.65805109009,2023-02-25 23:52:41.642548,2023-02-25 23:52:41.939341,0 days 00:00:00.296793,14.4,0.03447264004908179,1.4,0.007736871899182347,12,2311,6829918,l2,COMPLETE
161,6551.65805109009,2023-02-25 23:52:53.337266,2023-02-25 23:52:53.714243,0 days 00:00:00.376977,14.5,0.031941812718034604,1.4,0.0016832419851963891,12,2304,4285274,l2,COMPLETE
196,6551.65805109009,2023-02-25 23:53:05.379109,2023-02-25 23:53:05.776178,0 days 00:00:00.397069,14.4,0.032020182359315294,1.4,0.009561655704531019,12,2138,5392716,l2,COMPLETE
83,6551.65811153169,2023-02-25 23:52:29.504110,2023-02-25 23:52:29.805279,0 days 00:00:00.301169,15.0,0.029968059209144807,1.4,0.00025881073391248195,12,2023,6994461,l2,COMPLETE
112,6551.658575850513,2023-02-25 23:52:37.931974,2023-02-25 23:52:38.229509,0 days 00:00:00.297535,14.0,0.03384157942366339,1.4,0.0073462523611766885,12,2223,6454129,l2,COMPLETE
214,6551.658575850513,2023-02-25 23:53:12.286348,2023-02-25 23:53:12.684249,0 days 00:00:00.397901,14.0,0.033788425456372555,1.4,0.00983132852546428,12,2276,5348170,l2,COMPLETE
186,6551.658575850513,2023-02-25 23:53:01.984072,2023-02-25 23:53:02.327800,0 days 00:00:00.343728,14.0,0.032764950678778534,1.4,0.00021123717365415895,12,2234,5283567,l2,COMPLETE
102,6551.825623722385,2023-02-25 23:52:35.140507,2023-02-25 23:52:35.419048,0 days 00:00:00.278541,14.7,0.02934942923590021,1.4,0.00398497935111272,12,2549,7393212,l2,COMPLETE
101,6551.825623722385,2023-02-25 23:52:34.860249,2023-02-25 23:52:35.140224,0 days 00:00:00.279975,14.600000000000001,0.025356366487830358,1.4,0.002498575759261137,12,2088,7941561,l2,COMPLETE
91,6551.825623722385,2023-02-25 23:52:31.913682,2023-02-25 23:52:32.222598,0 days 00:00:00.308916,14.600000000000001,0.027604851059266137,1.4,0.004734619442958652,12,2069,9525090,l2,COMPLETE
92,6551.825623722385,2023-02-25 23:52:32.222905,2023-02-25 23:52:32.526238,0 days 00:00:00.303333,14.8,0.029125906230608914,1.4,0.0021692358907710223,12,2057,9091809,l2,COMPLETE
81,6551.825623722385,2023-02-25 23:52:28.930587,2023-02-25 23:52:29.214525,0 days 00:00:00.283938,14.600000000000001,0.027393515844972648,1.4,0.004566578464018043,12,2075,9678366,l2,COMPLETE
151,6551.825623722385,2023-02-25 23:52:50.045517,2023-02-25 23:52:50.381077,0 days 00:00:00.335560,14.7,0.03508582173902293,1.4,0.004929215298078288,12,2216,4023583,l2,COMPLETE
51,6551.825623722385,2023-02-25 23:52:20.736352,2023-02-25 23:52:20.988279,0 days 00:00:00.251927,14.600000000000001,0.028300348629808673,1.4,0.005271352338126631,12,2076,9857144,l2,COMPLETE
61,6551.825623722385,2023-02-25 23:52:23.288336,2023-02-25 23:52:23.568519,0 days 00:00:00.280183,14.600000000000001,0.028443882299322168,1.4,0.003401745876152859,12,2088,9674534,l2,COMPLETE
50,6551.825623722385,2023-02-25 23:52:20.482520,2023-02-25 23:52:20.736093,0 days 00:00:00.253573,14.7,0.027697473944538316,1.4,0.005228562884064402,12,2074,8910231,l2,COMPLETE
145,6551.825623722385,2023-02-25 23:52:47.981494,2023-02-25 23:52:48.356800,0 days 00:00:00.375306,14.7,0.03380542035270809,1.4,0.005732341739248071,12,2320,3598288,l2,COMPLETE
71,6551.825623722385,2023-02-25 23:52:26.076435,2023-02-25 23:52:26.356623,0 days 00:00:00.280188,14.600000000000001,0.028254704732074584,1.4,0.0036443742907434963,12,2078,9908782,l2,COMPLETE
164,6551.847496296571,2023-02-25 23:52:54.700273,2023-02-25 23:52:55.064105,0 days 00:00:00.363832,13.9,0.03801995077437011,1.4,0.005136744168119262,13,2219,6264216,l2,COMPLETE
217,6551.847727278926,2023-02-25 23:53:13.442436,2023-02-25 23:53:13.821637,0 days 00:00:00.379201,13.5,0.0377522467876315,1.4,0.01070356310458606,13,2258,5022008,l2,COMPLETE
60,6551.908378533952,2023-02-25 23:52:23.047572,2023-02-25 23:52:23.288015,0 days 00:00:00.240443,14.8,0.03684333737347074,1.4,0.014719486485087167,13,2145,8178681,l2,COMPLETE
230,6551.945765385427,2023-02-25 23:53:18.297353,2023-02-25 23:53:18.677728,0 days 00:00:00.380375,14.100000000000001,0.03225368221575471,1.4,0.002984830315729438,12,2216,7567895,l2,COMPLETE
197,6552.001011265731,2023-02-25 23:53:05.776595,2023-02-25 23:53:06.147985,0 days 00:00:00.371390,14.600000000000001,0.03437873527821785,1.4,0.007284754664564057,13,2316,4964130,l2,COMPLETE
192,6552.047074769688,2023-02-25 23:53:04.014156,2023-02-25 23:53:04.363848,0 days 00:00:00.349692,13.7,0.03351164767114348,1.4,0.002383676302461822,12,2232,4161443,l2,COMPLETE
272,6552.047074769688,2023-02-25 23:53:34.590951,2023-02-25 23:53:35.021586,0 days 00:00:00.430635,13.600000000000001,0.030069252379578033,1.4,0.005508766778564007,12,2460,3758580,l2,COMPLETE
206,6552.047074769688,2023-02-25 23:53:09.216988,2023-02-25 23:53:09.602674,0 days 00:00:00.385686,13.7,0.033184877130484146,1.4,0.00888308206682133,12,2307,6259524,l2,COMPLETE
223,6552.049327876091,2023-02-25 23:53:15.705872,2023-02-25 23:53:16.095072,0 days 00:00:00.389200,13.8,0.03395410172647873,1.4,0.005555663120159576,12,2243,5184625,l2,COMPLETE
185,6553.060037152033,2023-02-25 23:53:01.648252,2023-02-25 23:53:01.983549,0 days 00:00:00.335297,7.5,0.03657242187574278,1.4,0.0020691007443363134,13,2198,5591743,l2,COMPLETE
77,6553.6194005695415,2023-02-25 23:52:27.803327,2023-02-25 23:52:28.085370,0 days 00:00:00.282043,13.4,0.03248497669815121,1.4,0.0039787347326576475,10,2266,8147833,l2,COMPLETE
159,6553.93553186359,2023-02-25 23:52:52.676795,2023-02-25 23:52:53.022899,0 days 00:00:00.346104,14.8,0.03633412956944867,1.3,0.0003940765509118094,11,2212,5175367,l2,COMPLETE
138,6559.368058221915,2023-02-25 23:52:45.651173,2023-02-25 23:52:45.989352,0 days 00:00:00.338179,13.5,0.03605417708999192,1.3,0.009338608790691035,13,2134,4821873,l2,COMPLETE
