iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,state
71,2762.6793216888777,2023-03-01 02:55:33.028136,2023-03-01 02:55:44.721384,0 days 00:00:11.693248,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
72,2762.6793216888777,2023-03-01 02:55:49.148511,2023-03-01 02:56:01.038265,0 days 00:00:11.889754,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
73,2762.6793216888777,2023-03-01 02:56:05.401584,2023-03-01 02:56:17.517748,0 days 00:00:12.116164,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
74,2762.6793216888777,2023-03-01 02:56:21.760746,2023-03-01 02:56:33.629011,0 days 00:00:11.868265,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
68,2762.6793216888777,2023-03-01 02:54:43.916998,2023-03-01 02:54:55.720909,0 days 00:00:11.803911,0.5,0.7,15,8,600,5.5,0.8,COMPLETE
43,2762.6793216888777,2023-03-01 02:47:53.540861,2023-03-01 02:48:05.135759,0 days 00:00:11.594898,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
154,2762.6793216888777,2023-03-01 03:19:17.323516,2023-03-01 03:19:29.083445,0 days 00:00:11.759929,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
52,2762.6793216888777,2023-03-01 02:50:20.196052,2023-03-01 02:50:32.001075,0 days 00:00:11.805023,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
45,2762.6793216888777,2023-03-01 02:48:26.212433,2023-03-01 02:48:38.039614,0 days 00:00:11.827181,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
46,2762.6793216888777,2023-03-01 02:48:42.403274,2023-03-01 02:48:54.363534,0 days 00:00:11.960260,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
58,2762.6793216888777,2023-03-01 02:52:02.088502,2023-03-01 02:52:13.927974,0 days 00:00:11.839472,0.5,0.7,15,8,600,5.5,0.8,COMPLETE
57,2762.6793216888777,2023-03-01 02:51:40.958887,2023-03-01 02:51:57.787411,0 days 00:00:16.828524,0.5,0.7,15,8,600,5.5,0.8,COMPLETE
56,2762.6793216888777,2023-03-01 02:51:24.799009,2023-03-01 02:51:36.605343,0 days 00:00:11.806334,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
55,2762.6793216888777,2023-03-01 02:51:08.592851,2023-03-01 02:51:20.370572,0 days 00:00:11.777721,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
54,2762.6793216888777,2023-03-01 02:50:52.550066,2023-03-01 02:51:04.318561,0 days 00:00:11.768495,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
172,2762.6793216888777,2023-03-01 03:24:18.497626,2023-03-01 03:24:30.608781,0 days 00:00:12.111155,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
53,2762.6793216888777,2023-03-01 02:50:36.377053,2023-03-01 02:50:48.112762,0 days 00:00:11.735709,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
171,2762.6793216888777,2023-03-01 03:23:58.460341,2023-03-01 03:24:10.321202,0 days 00:00:11.860861,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
168,2762.6793216888777,2023-03-01 03:23:09.637142,2023-03-01 03:23:21.470470,0 days 00:00:11.833328,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
169,2762.6793216888777,2023-03-01 03:23:25.992709,2023-03-01 03:23:37.952016,0 days 00:00:11.959307,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
51,2762.6793216888777,2023-03-01 02:50:03.685313,2023-03-01 02:50:15.794076,0 days 00:00:12.108763,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
80,2763.5970643923038,2023-03-01 02:57:58.794174,2023-03-01 02:58:10.670272,0 days 00:00:11.876098,0.5,0.7,15,7,800,5.5,0.8,COMPLETE
24,2766.9362882837218,2023-03-01 02:42:42.020202,2023-03-01 02:42:53.899936,0 days 00:00:11.879734,0.6,0.7,15,8,600,5.5,0.8,COMPLETE
13,2766.9362882837218,2023-03-01 02:39:42.119271,2023-03-01 02:39:53.927351,0 days 00:00:11.808080,0.6,0.7,15,8,600,5.5,0.8,COMPLETE
15,2766.9362882837218,2023-03-01 02:40:14.557902,2023-03-01 02:40:26.300489,0 days 00:00:11.742587,0.6,0.7,15,8,600,5.5,0.8,COMPLETE
22,2766.9362882837218,2023-03-01 02:42:08.910569,2023-03-01 02:42:20.581676,0 days 00:00:11.671107,0.6,0.7,15,8,600,5.5,0.8,COMPLETE
23,2766.9362882837218,2023-03-01 02:42:25.173072,2023-03-01 02:42:37.311498,0 days 00:00:12.138426,0.6,0.7,15,8,600,5.5,0.8,COMPLETE
21,2766.9362882837218,2023-03-01 02:41:52.595962,2023-03-01 02:42:04.539767,0 days 00:00:11.943805,0.6,0.7,15,8,600,5.5,0.8,COMPLETE
11,2770.8047542986915,2023-03-01 02:39:09.081408,2023-03-01 02:39:20.864092,0 days 00:00:11.782684,0.5,0.7,15,9,600,5.5,0.8,COMPLETE
47,2770.8047542986915,2023-03-01 02:48:58.733140,2023-03-01 02:49:10.472027,0 days 00:00:11.738887,0.5,0.7,15,9,800,5.5,0.8,COMPLETE
10,2770.8047542986915,2023-03-01 02:38:52.876414,2023-03-01 02:39:04.515170,0 days 00:00:11.638756,0.5,0.7,15,9,600,5.5,0.8,COMPLETE
35,2776.5340967802244,2023-03-01 02:45:41.987677,2023-03-01 02:45:53.665142,0 days 00:00:11.677465,0.5,0.7,15,7,700,6.5,0.8,COMPLETE
27,2776.5340967802244,2023-03-01 02:43:31.847386,2023-03-01 02:43:43.559359,0 days 00:00:11.711973,0.5,0.7,15,7,700,6.5,0.8,COMPLETE
