iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,state
61,2312.352385660639,2023-01-29 14:50:38.935178,2023-01-29 14:52:46.855557,0 days 00:02:07.920379,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
166,2312.352385660639,2023-01-29 18:54:20.327516,2023-01-29 18:56:27.885525,0 days 00:02:07.558009,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
167,2312.352385660639,2023-01-29 18:56:32.943083,2023-01-29 18:58:40.325536,0 days 00:02:07.382453,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
168,2312.352385660639,2023-01-29 18:58:45.403725,2023-01-29 19:01:02.006277,0 days 00:02:16.602552,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
169,2312.352385660639,2023-01-29 19:01:08.694070,2023-01-29 19:03:16.369417,0 days 00:02:07.675347,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
170,2312.352385660639,2023-01-29 19:03:21.881585,2023-01-29 19:05:29.919002,0 days 00:02:08.037417,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
171,2312.352385660639,2023-01-29 19:05:34.256830,2023-01-29 19:07:42.306154,0 days 00:02:08.049324,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
172,2312.352385660639,2023-01-29 19:07:46.654731,2023-01-29 19:09:54.346190,0 days 00:02:07.691459,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
173,2312.352385660639,2023-01-29 19:09:59.103842,2023-01-29 19:12:06.774885,0 days 00:02:07.671043,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
174,2312.352385660639,2023-01-29 19:12:11.376547,2023-01-29 19:14:19.005055,0 days 00:02:07.628508,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
175,2312.352385660639,2023-01-29 19:14:23.251721,2023-01-29 19:16:44.835938,0 days 00:02:21.584217,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
176,2312.352385660639,2023-01-29 19:16:49.619131,2023-01-29 19:18:56.718346,0 days 00:02:07.099215,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
177,2312.352385660639,2023-01-29 19:19:01.000646,2023-01-29 19:21:25.646320,0 days 00:02:24.645674,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
178,2312.352385660639,2023-01-29 19:21:30.080311,2023-01-29 19:23:41.421893,0 days 00:02:11.341582,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
179,2312.352385660639,2023-01-29 19:23:46.120548,2023-01-29 19:25:54.221851,0 days 00:02:08.101303,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
180,2312.352385660639,2023-01-29 19:25:58.457197,2023-01-29 19:28:08.167121,0 days 00:02:09.709924,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
183,2312.352385660639,2023-01-29 19:32:13.918458,2023-01-29 19:34:21.533047,0 days 00:02:07.614589,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
184,2312.352385660639,2023-01-29 19:34:26.942227,2023-01-29 19:36:34.192507,0 days 00:02:07.250280,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
185,2312.352385660639,2023-01-29 19:36:38.433316,2023-01-29 19:38:46.737809,0 days 00:02:08.304493,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
187,2312.352385660639,2023-01-29 19:40:29.076890,2023-01-29 19:42:37.809654,0 days 00:02:08.732764,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
190,2312.352385660639,2023-01-29 19:47:47.800086,2023-01-29 19:49:56.747400,0 days 00:02:08.947314,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
191,2312.352385660639,2023-01-29 19:50:03.593823,2023-01-29 19:52:11.882720,0 days 00:02:08.288897,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
193,2312.352385660639,2023-01-29 19:54:24.832205,2023-01-29 19:56:33.568869,0 days 00:02:08.736664,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
194,2312.352385660639,2023-01-29 19:56:37.824752,2023-01-29 19:58:45.255292,0 days 00:02:07.430540,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
195,2312.352385660639,2023-01-29 19:58:50.325603,2023-01-29 20:01:14.696282,0 days 00:02:24.370679,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
196,2312.352385660639,2023-01-29 20:01:18.880591,2023-01-29 20:03:26.920858,0 days 00:02:08.040267,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
197,2312.352385660639,2023-01-29 20:03:31.402769,2023-01-29 20:05:39.163681,0 days 00:02:07.760912,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
198,2312.352385660639,2023-01-29 20:05:43.809424,2023-01-29 20:08:05.554682,0 days 00:02:21.745258,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
165,2312.352385660639,2023-01-29 18:52:01.950245,2023-01-29 18:54:14.953340,0 days 00:02:13.003095,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
164,2312.352385660639,2023-01-29 18:49:49.578194,2023-01-29 18:51:57.164599,0 days 00:02:07.586405,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
163,2312.352385660639,2023-01-29 18:47:36.857036,2023-01-29 18:49:44.431192,0 days 00:02:07.574156,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
162,2312.352385660639,2023-01-29 18:45:11.846072,2023-01-29 18:47:30.134259,0 days 00:02:18.288187,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
140,2312.352385660639,2023-01-29 17:45:36.781268,2023-01-29 17:47:50.210645,0 days 00:02:13.429377,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
59,2312.352385660639,2023-01-29 14:45:55.557371,2023-01-29 14:48:02.889644,0 days 00:02:07.332273,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
141,2312.352385660639,2023-01-29 17:47:54.991818,2023-01-29 17:50:02.795263,0 days 00:02:07.803445,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
57,2312.352385660639,2023-01-29 14:41:32.647861,2023-01-29 14:43:40.412857,0 days 00:02:07.764996,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
56,2312.352385660639,2023-01-29 14:39:19.524184,2023-01-29 14:41:27.122317,0 days 00:02:07.598133,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
55,2312.352385660639,2023-01-29 14:37:06.956254,2023-01-29 14:39:14.505173,0 days 00:02:07.548919,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
54,2312.352385660639,2023-01-29 14:34:51.587350,2023-01-29 14:37:00.782147,0 days 00:02:09.194797,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
53,2312.352385660639,2023-01-29 14:32:40.201394,2023-01-29 14:34:47.529052,0 days 00:02:07.327658,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
52,2312.352385660639,2023-01-29 14:30:28.579266,2023-01-29 14:32:35.955894,0 days 00:02:07.376628,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
142,2312.352385660639,2023-01-29 17:50:07.330650,2023-01-29 17:52:14.879519,0 days 00:02:07.548869,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
143,2312.352385660639,2023-01-29 17:52:23.808243,2023-01-29 17:54:31.388263,0 days 00:02:07.580020,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
49,2312.352385660639,2023-01-29 14:24:12.693319,2023-01-29 14:26:25.197445,0 days 00:02:12.504126,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
