iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
17,3031.0894633403896,2023-02-08 22:50:51.340821,2023-02-08 22:51:02.380338,0 days 00:00:11.039517,,Plain,MVS,9,0.24513335482657442,0.03215273246279908,9,231,20,,COMPLETE
39,3031.1741955081648,2023-02-08 22:59:48.607880,2023-02-08 23:00:03.247601,0 days 00:00:14.639721,,Ordered,Bernoulli,5,0.5444600156516104,0.05077648848600001,7,419,16,0.9049580452431475,COMPLETE
49,3054.203429897452,2023-02-08 23:04:05.409600,2023-02-08 23:04:22.934282,0 days 00:00:17.524682,7.132909585690248,Ordered,Bayesian,7,0.39848186524646745,0.1158727429252828,15,412,12,,COMPLETE
67,3084.806046066452,2023-02-08 23:11:00.520327,2023-02-08 23:11:17.461777,0 days 00:00:16.941450,9.451485985804682,Ordered,Bayesian,8,0.12853905200453442,0.294519161686547,12,276,20,,COMPLETE
35,3091.1665890825625,2023-02-08 22:58:06.691643,2023-02-08 22:58:25.063184,0 days 00:00:18.371541,,Ordered,Bernoulli,7,0.3644748777866785,0.021176610305872545,13,461,11,0.8461029679255689,COMPLETE
30,3134.233874742295,2023-02-08 22:55:58.555733,2023-02-08 22:56:18.498370,0 days 00:00:19.942637,,Ordered,Bernoulli,8,0.2844536512005282,0.01736887956276528,15,392,17,0.8339202023776352,COMPLETE
50,3343.64915222235,2023-02-08 23:04:27.473994,2023-02-08 23:04:40.581108,0 days 00:00:13.107114,,Ordered,Bernoulli,4,0.056766109699147305,0.04896995659233705,13,334,6,0.9320867863335053,COMPLETE
0,3584.4581163538105,2023-02-08 22:45:30.154181,2023-02-08 22:45:44.589627,0 days 00:00:14.435446,,Plain,Bernoulli,7,0.4870409188437935,0.014966045328196785,15,282,11,0.10043126980957082,COMPLETE
20,3654.989995076323,2023-02-08 22:51:37.733608,2023-02-08 22:51:47.869928,0 days 00:00:10.136320,,Plain,MVS,6,0.1411736355437657,0.0346942318389305,18,151,18,,COMPLETE
36,3729.179967110702,2023-02-08 22:58:30.289720,2023-02-08 22:58:47.122170,0 days 00:00:16.832450,,Ordered,Bernoulli,6,0.09528658867731496,0.008907278297874932,10,494,9,0.7158659485696988,COMPLETE
4,4220.227224690268,2023-02-08 22:46:36.852657,2023-02-08 22:46:49.678236,0 days 00:00:12.825579,4.515465293369017,Plain,Bayesian,3,0.8709847708790575,0.016795793604055472,9,427,11,,COMPLETE
5,5281.57273078384,2023-02-08 22:46:54.061082,2023-02-08 22:47:12.823634,0 days 00:00:18.762552,3.7493757771331095,Ordered,Bayesian,7,0.7181004949594261,0.002505285259388863,11,443,8,,COMPLETE
2,5529.851059969597,2023-02-08 22:46:06.697988,2023-02-08 22:46:17.150349,0 days 00:00:10.452361,1.24474970822135,Plain,Bayesian,4,0.4053554962540539,0.004834155487377864,14,268,7,,COMPLETE
6,7148.9915953476475,2023-02-08 22:47:26.586743,2023-02-08 22:47:44.140466,0 days 00:00:17.553723,,Ordered,Bernoulli,9,0.41924695088836655,0.002244528133651467,19,185,17,0.5967494622085721,COMPLETE
8,8509.38113702916,2023-02-08 22:48:05.592838,2023-02-08 22:48:32.967173,0 days 00:00:27.374335,8.236555326608595,Ordered,Bayesian,8,0.9260474769816412,0.0003874332901735452,13,460,5,,COMPLETE
1,8660.038831980079,2023-02-08 22:45:48.486187,2023-02-08 22:46:01.847460,0 days 00:00:13.361273,,Ordered,Bernoulli,7,0.9448734160618645,0.0008014448088279988,14,179,10,0.9376341982299835,COMPLETE
3,9115.696008934987,2023-02-08 22:46:21.806632,2023-02-08 22:46:32.534766,0 days 00:00:10.728134,9.468901914822851,Plain,Bayesian,5,0.8538229447086946,0.00023537415254553848,4,347,4,,COMPLETE
7,9332.28062285772,2023-02-08 22:47:48.581346,2023-02-08 22:48:01.075573,0 days 00:00:12.494227,,Ordered,MVS,6,0.3782787792973581,0.0006293031918341224,16,180,2,,COMPLETE
19,9422.302724050325,2023-02-08 22:51:22.580414,2023-02-08 22:51:33.602978,0 days 00:00:11.022564,,Plain,MVS,9,0.010164243782122107,0.00010889201579655074,11,221,13,,COMPLETE
